"","DATETIME (LOCAL)","DATETIME (UTC)","DATE (LT)","DATE (UTC)","REGION","COUNTRY","INCIDENT TYPE","VESSEL TYPE","MAERSK?","VESSEL ACTIVITY LOCATION","LAT","LONG","TIMEZONE","TIME OF DAY","ATTACKS","ATTACK SUCCESS"
"647",2015-02-03 04:10:00,2015-02-03 03:10:00,2015-02-03,2015-02-03,"WEST AFRICA","NIGERIA","HIJACKING AT SEA","TRAWLER","0","OFF SHORE",5.05,5.25,"Africa/Lagos","NIGHT",1,1
"648",2015-02-03 16:30:00,2015-02-03 15:30:00,2015-02-03,2015-02-03,"PACIFIC","PAPUA NEW GUINEA","ARMED ROBBERY AT SEA","SMALL CRAFT","0","OFF SHORE",-9.64791638888889,150.456138611111,"Pacific/Port_Moresby","AFTERNOON",1,1
"649",NA,NA,2015-02-02,2015-02-02,"WEST AFRICA","NIGERIA","HIJACKING AT SEA","TRAWLER","0","OFF SHORE",4.26666666666667,3.83333333333333,"Africa/Lagos","UNKNOWN",1,1
"650",2015-02-02 06:20:00,2015-02-02 05:20:00,2015-02-02,2015-02-02,"WEST AFRICA","GHANA","HIJACKING AT SEA",NA,"0","OFF SHORE",3.26666666666667,-0.366666666666667,"Africa/Accra","MORNING",1,1
"651",2015-02-02 05:00:00,2015-02-02 04:00:00,2015-02-02,2015-02-02,"SOUTH AMERICA","BRAZIL","FAILED ATTACK, ROBBERY","SCHOONER","0","ANCHORAGE",-2.28171222222222,-37.5219091666667,"America/Recife","NIGHT",1,0
"652",NA,NA,2015-02-02,2015-02-02,"WEST AFRICA","NIGERIA","OTHER MARITIME RISK",NA,"0",NA,6.07626055555555,3.36387638888889,"Africa/Lagos","UNKNOWN",1,1
"653",NA,NA,2015-02-02,2015-02-02,"WEST AFRICA","NIGERIA","KIDNAP/RANSOM AT SEA",NA,"0","OFF SHORE",4.86105527777778,6.16232305555556,"Africa/Lagos","UNKNOWN",1,1
"654",2015-02-01 18:30:00,2015-02-01 17:30:00,2015-02-01,2015-02-01,"WEST AFRICA","NIGERIA","FAILED ATTACK, HIJACKING","CRUDE OIL TANKER","0",NA,5.475,5.09233333333333,"Africa/Lagos","EVENING",1,0
"655",NA,NA,2015-02-01,2015-02-01,"WEST AFRICA","NIGERIA","HIJACKING AT SEA","TRAWLER","0","OFF SHORE",5.13333333333333,2.4,"Africa/Lagos","UNKNOWN",1,1
"656",2015-02-01 17:25:00,2015-02-01 16:25:00,2015-02-01,2015-02-01,"WEST AFRICA","NIGERIA","HIJACKING AT SEA","TRAWLER","0","OFF SHORE",5.20083333333333,2.384,"Africa/Lagos","AFTERNOON",1,1
"657",2015-02-01 15:30:00,2015-02-01 14:30:00,2015-02-01,2015-02-01,"WEST AFRICA","GHANA","HIJACKING AT SEA",NA,"0","OFF SHORE",3.77833333333333,-0.366666666666667,"Africa/Accra","AFTERNOON",1,1
"658",2015-02-01 11:40:00,2015-02-01 10:40:00,2015-02-01,2015-02-01,"WEST AFRICA","GHANA","HIJACKING AT SEA",NA,"0","OFF SHORE",3.89166666666667,0.0633333333333333,"Africa/Accra","MORNING",1,1
"659",NA,NA,2015-02-01,2015-02-01,"CARIBBEAN","HONDURAS","ARMED ROBBERY AT SEA","YACHT","0","OFF SHORE",15.9659061111111,-86.0338438888889,"America/Tegucigalpa","UNKNOWN",1,1
"660",2015-01-31 23:00:00,2015-01-31 22:00:00,2015-01-31,2015-01-31,"WEST AFRICA","TOGO","HIJACKING AT SEA",NA,"0","OFF SHORE",4.225,1.225,"Africa/Lome","EVENING",1,1
"661",NA,NA,2015-01-31,2015-01-31,"SOUTH EAST ASIA","INDONESIA","FAILED ATTACK, ROBBERY","BULK CARRIER","0","ANCHORAGE",3.91666666666667,98.7666666666667,"Asia/Jakarta","UNKNOWN",1,0
"662",2015-01-31 16:00:00,2015-01-31 15:00:00,2015-01-31,2015-01-31,"WEST AFRICA","TOGO","HIJACKING AT SEA",NA,"0","OFF SHORE",4.45,1.9,"Africa/Lome","AFTERNOON",1,1
"663",NA,NA,2015-01-31,2015-01-31,"WEST AFRICA","BENIN","HIJACKING AT SEA",NA,"0","OFF SHORE",4.7,2.5,"Africa/Porto-Novo","UNKNOWN",1,1
"664",2015-01-31 05:12:00,2015-01-31 04:12:00,2015-01-31,2015-01-31,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT SEA","BULK CARRIER","0","OFF SHORE",1.15016666666667,103.451,"Asia/Jakarta","NIGHT",1,1
"665",2015-01-31 05:05:00,2015-01-31 04:05:00,2015-01-31,2015-01-31,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT SEA","BULK CARRIER","0","OFF SHORE",1.15666666666667,103.453333333333,"Asia/Jakarta","NIGHT",1,1
"666",NA,NA,2015-01-30,2015-01-30,"HORN OF AFRICA/ GULF OF ADEN","INDIA","SUSPICIOUS ACTIVITY AT SEA","MERCHANT VESSEL","0","OFF SHORE",7.9173,77.1186333333333,"Asia/Kolkata","UNKNOWN",1,0
"667",NA,NA,2015-01-30,2015-01-30,"SOUTH EAST ASIA","INDONESIA","HIJACKING AT SEA","PRODUCT TANKER","0","OFF SHORE",1.6092625,125.299941944444,"Asia/Makassar","UNKNOWN",1,1
"668",2015-01-29 22:53:00,2015-01-29 21:53:00,2015-01-29,2015-01-29,"SOUTH EAST ASIA","MALAYSIA","ANTI-PIRACY/NAVAL OPERATION","PRODUCT TANKER","0","OFF SHORE",1.7005,104.507666666667,"Asia/Kuala_Lumpur","EVENING",1,0
"669",2015-01-29 00:50:00,2015-01-28 23:50:00,2015-01-29,2015-01-28,"SOUTH EAST ASIA","INDONESIA","FAILED ATTACK, ROBBERY","BULK CARRIER","0","ANCHORAGE",-5.98,106.918333333333,"Asia/Jakarta","NIGHT",1,0
"670",2015-01-28 22:00:00,2015-01-28 21:00:00,2015-01-28,2015-01-28,"SOUTH EAST ASIA","MALAYSIA","HIJACKING AT SEA","PRODUCT TANKER","0","OFF SHORE",1.32316666666667,104.205833333333,"Asia/Kuala_Lumpur","EVENING",1,1
"671",2015-01-28 06:00:00,2015-01-28 05:00:00,2015-01-28,2015-01-28,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT SEA","BULK CARRIER","0","OFF SHORE",1.04166666666667,103.65,"Asia/Jakarta","MORNING",1,1
"672",2015-01-28 04:15:00,2015-01-28 03:15:00,2015-01-28,2015-01-28,"SOUTH EAST ASIA","INDONESIA","THEFT AT SEA","CONTAINER SHIP","0","OFF SHORE",1.1,103.533333333333,"Asia/Jakarta","NIGHT",1,1
"673",2015-01-28 02:50:00,2015-01-28 01:50:00,2015-01-28,2015-01-28,"WEST AFRICA","COTE D'IVOIRE","FAILED ATTACK, HIJACKING","PRODUCT TANKER","0","OFF SHORE",5.22,-3.95833333333333,"Africa/Abidjan","NIGHT",1,0
"674",2015-01-25 06:55:00,2015-01-25 05:55:00,2015-01-25,2015-01-25,"SOUTH EAST ASIA","VIETNAM","FAILED ATTACK, ROBBERY","BULK CARRIER","0","ANCHORAGE",10.1781666666667,107.035333333333,"Asia/Ho_Chi_Minh","MORNING",1,0
"675",NA,NA,2015-01-24,2015-01-24,"HORN OF AFRICA/ GULF OF ADEN","OMAN","SUSPICIOUS ACTIVITY AT SEA","MERCHANT VESSEL","0","OFF SHORE",24.6166666666667,57.8666666666667,"Asia/Muscat","UNKNOWN",1,0
"676",NA,NA,2015-01-24,2015-01-24,"EUROPE","UKRAINE","OTHER MARITIME RISK",NA,"0",NA,47.1194972222222,37.6846505555555,"Europe/Kiev","UNKNOWN",1,1
"677",NA,NA,2015-01-24,2015-01-24,"NORTH AFRICA","LIBYA","OTHER MARITIME RISK","PRODUCT TANKER","0",NA,32.4772519444444,15.2689819444444,"Africa/Tripoli","UNKNOWN",1,1
"678",2015-01-23 19:45:00,2015-01-23 18:45:00,2015-01-23,2015-01-23,"WEST AFRICA","NIGERIA","FAILED ATTACK, KIDNAP/RANSOM","SUPPLY VESSEL","0",NA,3.5,5.56666666666667,"Africa/Lagos","EVENING",1,0
"679",NA,NA,2015-01-23,2015-01-23,"SOUTH EAST ASIA","SINGAPORE","ANTI-PIRACY/NAVAL OPERATION",NA,"0",NA,1.29145944444444,103.749003333333,"Asia/Singapore","UNKNOWN",1,0
"680",2015-01-22 22:19:00,2015-01-22 21:19:00,2015-01-22,2015-01-22,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT ANCHORAGE","VEHICLE CARRIER","0","ANCHORAGE",-4.15666666666667,106.93,"Asia/Pontianak","EVENING",1,1
"681",NA,NA,2015-01-22,2015-01-22,"WEST AFRICA","ANGOLA","SUSPICIOUS ACTIVITY AT SEA",NA,"0",NA,-10.475,6.57166666666667,"Africa/Luanda","UNKNOWN",1,0
"682",2015-01-22 03:50:00,2015-01-22 02:50:00,2015-01-22,2015-01-22,"SOUTH EAST ASIA","SINGAPORE","FAILED ATTACK, ROBBERY","BULK CARRIER","0","OFF SHORE",1.1,103.533333333333,"Asia/Jakarta","NIGHT",1,0
"683",NA,NA,2015-01-21,2015-01-21,"WEST AFRICA","LIBERIA","THEFT AT BERTH","PRODUCT TANKER","0","BERTH",6.32118972222222,-9.19564111111111,"Africa/Monrovia","UNKNOWN",1,1
"684",NA,NA,2015-01-20,2015-01-20,"WEST AFRICA","COTE D'IVOIRE","SUSPICIOUS ACTIVITY AT SEA","SUPPLY VESSEL","0","OFF SHORE",4.065,-2.16,"Africa/Accra","UNKNOWN",1,0
"685",2015-01-20 01:45:00,2015-01-20 00:45:00,2015-01-20,2015-01-20,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT ANCHORAGE","VEHICLE CARRIER","0","ANCHORAGE",-4.01518222222222,106.829119444444,"Asia/Pontianak","NIGHT",1,1
"686",NA,NA,2015-01-18,2015-01-18,"WEST AFRICA","NIGERIA","OTHER MARITIME RISK",NA,"0",NA,5.5077075,5.52818305555556,"Africa/Lagos","UNKNOWN",1,1
"687",2015-01-18 06:31:00,2015-01-18 05:31:00,2015-01-18,2015-01-18,"SOUTH EAST ASIA","SINGAPORE","THEFT AT SEA","BULK CARRIER","0","OFF SHORE",1.11666666666667,103.516666666667,"Asia/Jakarta","MORNING",1,1
"688",NA,NA,2015-01-17,2015-01-17,"WEST AFRICA","GHANA","ANTI-PIRACY/NAVAL OPERATION","PRODUCT TANKER","0","OFF SHORE",5.3,0.333333333333333,"Africa/Accra","UNKNOWN",1,0
"689",2015-01-15 02:00:00,2015-01-15 01:00:00,2015-01-15,2015-01-15,"WEST AFRICA","COTE D'IVOIRE","ARMED ROBBERY AT ANCHORAGE","MERCHANT VESSEL","0","ANCHORAGE",5.22762583333333,-2.00994861111111,"Africa/Accra","NIGHT",1,1
"690",NA,NA,2015-01-14,2015-01-14,"WEST AFRICA","GHANA","ARMED ROBBERY AT SEA","BULK CARRIER","0","OFF SHORE",3.4,1.35,"Africa/Accra","UNKNOWN",1,1
"691",2015-01-14 05:50:00,2015-01-14 04:50:00,2015-01-14,2015-01-14,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT BERTH","TUG","0","BERTH",1.03433333333333,103.908333333333,"Asia/Pontianak","NIGHT",1,1
"692",NA,NA,2015-01-13,2015-01-13,"NORTH AFRICA","LIBYA","OTHER MARITIME RISK",NA,"0",NA,32.3161519444444,19.9401855555556,"Africa/Tripoli","UNKNOWN",1,1
"693",NA,NA,2015-01-12,2015-01-12,"MIDDLE EAST","IRAQ","OTHER MARITIME RISK",NA,"0",NA,30.0301636111111,47.9330063888889,"Asia/Baghdad","UNKNOWN",1,1
"694",NA,NA,2015-01-11,2015-01-11,"WEST AFRICA","NIGERIA","HIJACKING AT SEA","PRODUCT TANKER","0","OFF SHORE",3.73333333333333,4.98333333333333,"Africa/Lagos","UNKNOWN",1,1
"695",2015-01-10 00:05:00,2015-01-09 23:05:00,2015-01-10,2015-01-09,"SOUTH EAST ASIA","INDONESIA","FAILED ATTACK, ROBBERY","LPG TANKER","0","ANCHORAGE",1.08,104.181666666667,"Asia/Jakarta","NIGHT",1,0
"696",2015-01-09 07:00:00,2015-01-09 06:00:00,2015-01-09,2015-01-09,"SOUTH AMERICA","COLOMBIA","THEFT AT ANCHORAGE","GENERAL CARGO VESSEL","0","ANCHORAGE",10.3051666666667,-74.4476666666667,"America/Bogota","MORNING",1,1
"697",2015-01-08 15:48:00,2015-01-08 14:48:00,2015-01-08,2015-01-08,"SOUTH EAST ASIA","INDONESIA","THEFT AT SEA","TUG","0","OFF SHORE",1.19333333333333,103.646833333333,"Asia/Singapore","AFTERNOON",1,1
"698",2015-01-08 02:34:00,2015-01-08 01:34:00,2015-01-08,2015-01-08,"SOUTH EAST ASIA","INDONESIA","FAILED ATTACK, ROBBERY","CHEMICAL TANKER","0","ANCHORAGE",1.12166666666667,104.178333333333,"Asia/Jakarta","NIGHT",1,0
"699",NA,NA,2015-01-07,2015-01-07,"WEST AFRICA","NIGERIA","KIDNAP/RANSOM AT ANCHORAGE",NA,"0","ANCHORAGE",4.63829722222222,6.81289666666667,"Africa/Lagos","UNKNOWN",1,1
"700",2015-01-06 16:15:00,2015-01-06 15:15:00,2015-01-06,2015-01-06,"HORN OF AFRICA/ GULF OF ADEN","DJIBOUTI","SUSPICIOUS ACTIVITY AT SEA","MERCHANT VESSEL","0","OFF SHORE",13.2533333333333,42.9566666666667,"Asia/Riyadh","AFTERNOON",1,0
"701",2015-01-04 13:30:00,2015-01-04 12:30:00,2015-01-04,2015-01-04,"NORTH AFRICA","LIBYA","OTHER MARITIME RISK","CRUDE OIL TANKER","0","ANCHORAGE",32.7801163888889,22.6630783333333,"Africa/Tripoli","AFTERNOON",1,1
"702",2015-01-04 11:50:00,2015-01-04 10:50:00,2015-01-04,2015-01-04,"SOUTH EAST ASIA","SINGAPORE","THEFT AT SEA","TUG","0","OFF SHORE",1.3245,104.5415,"Asia/Kuala_Lumpur","MORNING",1,1
"703",NA,NA,2015-01-04,2015-01-04,"HORN OF AFRICA/ GULF OF ADEN","DJIBOUTI","SUSPICIOUS ACTIVITY AT SEA","MERCHANT VESSEL","0","OFF SHORE",12.5533333333333,43.4266666666667,"Africa/Nairobi","UNKNOWN",1,0
"704",2016-05-28 13:40:00,2016-05-28 11:40:00,2016-05-28,2016-05-28,"WEST AFRICA","NIGERIA","COUNTER INSURGENCY/MILITARY OPERATION",NA,"0",NA,5.59104305555556,5.29094694444444,"Africa/Lagos","AFTERNOON",1,1
"705",2016-05-28 02:15:00,2016-05-28 00:15:00,2016-05-28,2016-05-28,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,4.45800416666667,6.40708916666667,"Africa/Lagos","NIGHT",1,1
"706",2015-05-26 23:45:00,2015-05-26 21:45:00,2015-05-26,2015-05-26,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.55166666666667,5.5,"Africa/Lagos","EVENING",1,1
"707",NA,NA,2015-05-26,2015-05-26,"SOUTH ASIA","BANGLADESH","KIDNAP/RANSOM AT SEA",NA,"0","OFF SHORE",21.8719486111111,89.513855,"Asia/Dhaka","UNKNOWN",1,1
"708",NA,NA,2016-05-25,2016-05-25,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.63244666666667,5.200095,"Africa/Lagos","UNKNOWN",1,1
"709",2016-05-23 20:00:00,2016-05-23 18:00:00,2016-05-23,2016-05-23,"EAST AFRICA","SOUTH AFRICA","THEFT AT BERTH","LPG TANKER","0","BERTH",-28.1158333333333,31.0444444444444,"Africa/Johannesburg","EVENING",1,1
"710",NA,NA,2016-05-23,2016-05-23,"WEST AFRICA","SIERRA LEONE","FAILED ATTACK, ROBBERY","TRAWLER","0","OFF SHORE",9.01937138888889,-12.5925597222222,"Africa/Abidjan","UNKNOWN",1,0
"711",NA,NA,2016-05-23,2016-05-23,"WEST AFRICA","SIERRA LEONE","ANTI-PIRACY/NAVAL OPERATION",NA,"0",NA,8.99360055555555,-12.5142822222222,"Africa/Abidjan","UNKNOWN",1,0
"712",2016-05-22 22:00:00,2016-05-22 20:00:00,2016-05-22,2016-05-22,"WEST AFRICA","NIGERIA","KIDNAP/RANSOM AT SEA","FISHING VESSEL","0","OFF SHORE",4.45,7.71666666666667,"Africa/Lagos","EVENING",1,1
"713",NA,NA,2016-05-22,2016-05-22,"MIDDLE EAST","TURKEY","OTHER MARITIME RISK",NA,"0",NA,36.0896155555556,35.8937072222222,"Europe/Istanbul","UNKNOWN",1,1
"714",2016-05-22 02:00:00,2016-05-22 00:00:00,2016-05-22,2016-05-22,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,4.36191805555556,6.29516583333333,"Africa/Lagos","NIGHT",1,1
"715",2016-05-21 03:30:00,2016-05-21 01:30:00,2016-05-21,2016-05-21,"SOUTH EAST ASIA","INDONESIA","FAILED ATTACK, THEFT","TUG","0","ANCHORAGE",1.16666666666667,103.966666666667,"Asia/Pontianak","NIGHT",1,0
"716",2016-05-21 03:30:00,2016-05-21 01:30:00,2016-05-21,2016-05-21,"SOUTH EAST ASIA","SINGAPORE","FAILED ATTACK, ROBBERY","DREDGER","0","ANCHORAGE",0,103.987655555556,"Asia/Jakarta","NIGHT",1,0
"717",2016-05-21 01:00:00,2016-05-20 23:00:00,2016-05-21,2016-05-20,"SOUTH EAST ASIA","INDONESIA","THEFT AT ANCHORAGE","PRODUCT TANKER","0","ANCHORAGE",-6,106.9,"Asia/Jakarta","NIGHT",1,1
"718",NA,NA,2016-05-20,2016-05-20,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.48323027777778,5.72645194444444,"Africa/Lagos","UNKNOWN",1,1
"719",2016-05-19 04:30:00,2016-05-19 02:30:00,2016-05-19,2016-05-19,"SOUTH EAST ASIA","SINGAPORE","THEFT AT ANCHORAGE","RESEARCH VESSEL","0","ANCHORAGE",1.18333333333333,103.95,"Asia/Singapore","NIGHT",1,1
"720",2016-05-18 00:00:00,2016-05-17 22:00:00,2016-05-18,2016-05-17,"SOUTH EAST ASIA","INDONESIA","THEFT AT ANCHORAGE","BULK CARRIER","0","ANCHORAGE",-0.2,117.566666666667,"Asia/Makassar","NIGHT",1,1
"721",2016-05-17 21:00:00,2016-05-17 19:00:00,2016-05-17,2016-05-17,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.15360555555556,6.19834888888889,"Africa/Lagos","EVENING",1,1
"722",2016-05-16 08:11:00,2016-05-16 06:11:00,2016-05-16,2016-05-16,"HORN OF AFRICA/ GULF OF ADEN","SOMALIA","SUSPICIOUS ACTIVITY AT SEA","CONTAINER SHIP","0","OFF SHORE",14.75,50.9666666666667,"Asia/Riyadh","MORNING",1,0
"723",2016-05-15 02:42:00,2016-05-15 00:42:00,2016-05-15,2016-05-15,"SOUTH ASIA","BANGLADESH","FAILED ATTACK, THEFT","CONTAINER SHIP","0","ANCHORAGE",22.1,91.75,"Asia/Dhaka","NIGHT",1,0
"724",NA,NA,2016-05-15,2016-05-15,"WEST AFRICA","NIGERIA","ACTIVISM",NA,"0",NA,6.50158138888889,3.35975638888889,"Africa/Lagos","UNKNOWN",1,0
"725",2016-05-14 04:00:00,2016-05-14 02:00:00,2016-05-14,2016-05-14,"SOUTH ASIA","INDIA","THEFT AT BERTH","LPG TANKER","0","BERTH",22.9849455555556,70.2307891666667,"Asia/Kolkata","NIGHT",1,1
"726",NA,NA,2016-05-14,2016-05-14,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.53807888888889,5.53573611111111,"Africa/Lagos","UNKNOWN",1,1
"727",NA,NA,2016-05-14,2016-05-14,"WEST AFRICA","NIGERIA","COUNTER INSURGENCY/MILITARY OPERATION",NA,"0",NA,5.61865,5.3287125,"Africa/Lagos","UNKNOWN",1,1
"728",2016-05-13 11:30:00,2016-05-13 09:30:00,2016-05-13,2016-05-13,"WEST AFRICA","NIGERIA","FAILED ATTACK, KIDNAP/RANSOM","CRUDE OIL TANKER","0","OFF SHORE",3.95,7.05,"Africa/Lagos","MORNING",1,0
"729",NA,NA,2016-05-13,2016-05-13,"SOUTH EAST ASIA","INDONESIA","FAILED ATTACK, THEFT","TUG","0","OFF SHORE",1.22515583333333,104.039153888889,"Asia/Jakarta","UNKNOWN",1,0
"730",NA,NA,2016-05-13,2016-05-13,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.65196194444444,5.28150555555556,"Africa/Lagos","UNKNOWN",1,1
"731",2016-05-12 21:50:00,2016-05-12 19:50:00,2016-05-12,2016-05-12,"SOUTH AMERICA","VENEZUELA","ARMED ROBBERY AT ANCHORAGE","LPG TANKER","0","ANCHORAGE",10.1841666666667,-63.2166666666667,"America/Caracas","EVENING",1,1
"732",2016-05-11 01:31:00,2016-05-10 23:31:00,2016-05-11,2016-05-10,"WEST AFRICA","TOGO","FAILED ATTACK, THEFT","PRODUCT TANKER","0","ANCHORAGE",6.08527777777778,1.25,"Africa/Abidjan","NIGHT",1,0
"733",2016-05-09 21:30:00,2016-05-09 19:30:00,2016-05-09,2016-05-09,"WEST AFRICA","TOGO","SUSPICIOUS ACTIVITY AT SEA","TANKER","0","ANCHORAGE",6,1.31666666666667,"Africa/Abidjan","EVENING",1,0
"734",2016-05-09 20:49:00,2016-05-09 18:49:00,2016-05-09,2016-05-09,"SOUTH EAST ASIA","VIETNAM","THEFT AT ANCHORAGE","CONTAINER SHIP","0","ANCHORAGE",10.1833333333333,107.066666666667,"Asia/Ho_Chi_Minh","EVENING",1,1
"735",2016-05-09 14:30:00,2016-05-09 12:30:00,2016-05-09,2016-05-09,"SOUTH EAST ASIA","INDONESIA","ANTI-PIRACY/NAVAL OPERATION","TANKER","0",NA,-4.61803833333333,112.977905277778,"Asia/Jakarta","AFTERNOON",1,0
"736",2016-05-08 22:00:00,2016-05-08 20:00:00,2016-05-08,2016-05-08,"SOUTH EAST ASIA","MALAYSIA","FAILED ATTACK, THEFT","PRODUCT TANKER","0","OFF SHORE",3.33333333333333,109.6,"Asia/Jakarta","EVENING",1,0
"737",2016-05-08 07:30:00,2016-05-08 05:30:00,2016-05-08,2016-05-08,"SOUTH ASIA","INDIA","FAILED ATTACK, THEFT","LPG TANKER","0","ANCHORAGE",17.6169444444444,83.3666666666667,"Asia/Kolkata","MORNING",1,0
"738",NA,NA,2016-05-08,2016-05-08,"SOUTH EAST ASIA","INDONESIA","THEFT AT ANCHORAGE","BULK CARRIER","0","ANCHORAGE",-0.687522222222222,116.820373333333,"Asia/Makassar","UNKNOWN",1,1
"739",2016-05-07 20:45:00,2016-05-07 18:45:00,2016-05-07,2016-05-07,"SOUTH EAST ASIA","INDONESIA","HIJACKING AT SEA","PRODUCT TANKER","0","OFF SHORE",-1.91196027777778,108.599853333333,"Asia/Pontianak","EVENING",1,1
"740",2016-05-07 16:00:00,2016-05-07 14:00:00,2016-05-07,2016-05-07,"WEST AFRICA","NIGERIA","FAILED ATTACK, KIDNAP/RANSOM","PRODUCT TANKER","0","OFF SHORE",3.7,5.16666666666667,"Africa/Lagos","AFTERNOON",1,0
"741",2016-05-05 22:00:00,2016-05-05 20:00:00,2016-05-05,2016-05-05,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.55311416666667,5.43685916666667,"Africa/Lagos","EVENING",1,1
"742",2016-05-05 16:10:00,2016-05-05 14:10:00,2016-05-05,2016-05-05,"WEST AFRICA","NIGERIA","FAILED ATTACK, KIDNAP/RANSOM","CRUDE OIL TANKER","0","OFF SHORE",3.85,5.38361111111111,"Africa/Lagos","AFTERNOON",1,0
"743",2016-05-05 02:40:00,2016-05-05 00:40:00,2016-05-05,2016-05-05,"WEST AFRICA","NIGERIA","FAILED ATTACK, KIDNAP/RANSOM","PRODUCT TANKER","0","OFF SHORE",3.90083333333333,5.50027777777778,"Africa/Lagos","NIGHT",1,0
"744",NA,NA,2016-05-05,2016-05-05,"HORN OF AFRICA/ GULF OF ADEN","YEMEN","NOTICE",NA,"0",NA,12.7330497222222,44.7789,"Asia/Riyadh","UNKNOWN",1,0
"745",NA,NA,2016-05-05,2016-05-05,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.66272416666667,5.27584055555556,"Africa/Lagos","UNKNOWN",1,1
"746",2016-05-04 23:15:00,2016-05-04 21:15:00,2016-05-04,2016-05-04,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.58796777777778,5.12632361111111,"Africa/Lagos","EVENING",1,1
"747",2016-05-04 05:00:00,2016-05-04 03:00:00,2016-05-04,2016-05-04,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT ANCHORAGE","BULK CARRIER","0","ANCHORAGE",-0.00416666666666667,117.666666666667,"Asia/Makassar","NIGHT",1,1
"748",2016-05-04 03:30:00,2016-05-04 01:30:00,2016-05-04,2016-05-04,"SOUTH EAST ASIA","INDONESIA","THEFT AT SEA","BULK CARRIER","0","OFF SHORE",-0.666666666666667,116.866666666667,"Asia/Makassar","NIGHT",1,1
"749",2016-05-04 02:00:00,2016-05-04 00:00:00,2016-05-04,2016-05-04,"WEST AFRICA","NIGERIA","FAILED ATTACK, KIDNAP/RANSOM","PRODUCT TANKER","0","OFF SHORE",3.90027777777778,5.285,"Africa/Lagos","NIGHT",1,0
"750",2016-05-03 12:00:00,2016-05-03 10:00:00,2016-05-03,2016-05-03,"WEST AFRICA","NIGERIA","FAILED ATTACK, KIDNAP/RANSOM","SECURITY VESSEL","0","OFF SHORE",4.62108444444444,6.23817444444444,"Africa/Lagos","AFTERNOON",1,0
"751",2016-05-03 02:00:00,2016-05-03 00:00:00,2016-05-03,2016-05-03,"SOUTH AMERICA","COLOMBIA","THEFT AT ANCHORAGE","HEAVY LIFT VESSEL","0","ANCHORAGE",10.3111111111111,-74.4388888888889,"America/Bogota","NIGHT",1,1
"752",2016-05-03 07:00:00,2016-05-03 05:00:00,2016-05-03,2016-05-03,"WEST AFRICA","NIGERIA","KIDNAP/RANSOM AT ANCHORAGE","PASSENGER VESSEL","0","ANCHORAGE",4.48333333333333,6.33333333333333,"Africa/Lagos","MORNING",1,1
"753",2016-05-03 04:00:00,2016-05-03 02:00:00,2016-05-03,2016-05-03,"WEST AFRICA","CONGO","THEFT AT ANCHORAGE","MERCHANT VESSEL","0","ANCHORAGE",-4.15,13.4333333333333,"Africa/Lagos","NIGHT",1,1
"754",NA,NA,2016-05-03,2016-05-03,"WEST AFRICA","NIGERIA","ARMED ROBBERY AT SEA","PASSENGER VESSEL","0","OFF SHORE",4.65,7.5,"Africa/Lagos","UNKNOWN",1,1
"755",2016-05-02 01:10:00,2016-05-01 23:10:00,2016-05-02,2016-05-01,"EAST AFRICA","KENYA","THEFT AT BERTH","PRODUCT TANKER","0","BERTH",-3.93531277777778,39.6836469444444,"Africa/Nairobi","NIGHT",1,1
"756",2016-05-01 09:30:00,2016-05-01 07:30:00,2016-05-01,2016-05-01,"WEST AFRICA","NIGERIA","FAILED ATTACK, ROBBERY","PASSENGER VESSEL","0","OFF SHORE",4.56666666666667,8.28333333333333,"Africa/Lagos","MORNING",1,0
"757",2016-06-29 03:45:00,2016-06-29 01:45:00,2016-06-29,2016-06-29,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT SEA","PRODUCT TANKER","0","OFF SHORE",3,105.166666666667,"Asia/Jakarta","NIGHT",1,1
"758",NA,NA,2016-06-29,2016-06-29,"WEST AFRICA","NIGERIA","ARMED ROBBERY AT SEA","PASSENGER VESSEL","0","OFF SHORE",0,6.26666666666667,"Africa/Abidjan","UNKNOWN",1,1
